9 18 0 150 1830 0 0
11 97 49.324015
52 13 25.551622
23 58 2.540666
89 40 8.595538
31 8 12.337107
72 34 39.194922
58 88 41.993469
46 42 26.407666
78 20 1.260414
0 2 10.907315 10.907315
0 3 48.960845 48.960845
0 4 37.557604 37.557604
0 6 12.450026 12.450026
1 2 6.984161 6.984161
1 5 36.394848 36.394848
2 4 6.799524 6.799524
2 5 49.986267 49.986267
2 7 27.292703 27.292703
2 8 30.939665 30.939665
3 5 34.968108 34.968108
3 8 13.885922 13.885922
4 6 4.789880 4.789880
4 7 14.114811 14.114811
5 6 11.497848 11.497848
5 7 35.076449 35.076449
5 8 41.232032 41.232032
7 8 15.044099 15.044099
