9 18 0 6566 220 0 0
8 70 36.588641
36 40 46.894742
68 28 26.055177
16 18 31.635487
8 72 31.450850
67 96 7.287820
59 57 42.579424
50 26 28.742332
51 52 41.105380
0 1 44.962920 44.962920
0 3 39.272744 39.272744
0 5 17.377239 17.377239
0 6 17.726676 17.726676
1 5 5.128636 5.128636
1 6 28.058718 28.058718
1 7 27.294229 27.294229
1 8 10.487686 10.487686
2 6 25.254067 25.254067
3 5 46.250801 46.250801
3 6 22.096927 22.096927
3 8 10.687582 10.687582
4 5 40.140996 40.140996
4 6 13.731803 13.731803
4 7 45.353557 45.353557
4 8 0.691244 0.691244
5 7 36.327708 36.327708
5 8 41.488388 41.488388
