9 19 0 2366 8 0 0
9 98 14.021729
26 50 43.986328
3 55 37.485885
2 18 19.484542
92 87 42.732017
2 53 46.360668
3 84 33.771783
52 20 25.724052
79 15 24.513993
0 1 40.517899 40.517899
0 3 39.127781 39.127781
0 5 0.355541 0.355541
0 7 8.571123 8.571123
0 8 32.955412 32.955412
1 3 46.093631 46.093631
1 4 32.630390 32.630390
1 5 19.101535 19.101535
1 6 45.321512 45.321512
1 7 7.269509 7.269509
2 8 4.551836 4.551836
3 4 27.013459 27.013459
3 6 19.634083 19.634083
3 8 29.622791 29.622791
4 6 44.749290 44.749290
5 7 34.102908 34.102908
5 8 3.254799 3.254799
6 7 3.366192 3.366192
7 8 39.831233 39.831233
