9 17 0 1360 715 0 0
7 23 31.495102
89 29 6.486709
33 28 41.228980
2 51 2.690207
45 47 44.621113
31 99 47.184668
23 45 12.398144
75 19 42.927335
67 93 20.319224
0 1 29.410688 29.410688
0 3 38.232063 38.232063
0 4 32.946257 32.946257
0 6 18.295846 18.295846
0 7 46.684164 46.684164
0 8 16.246529 16.246529
1 2 16.174810 16.174810
1 5 3.599658 3.599658
1 8 42.080447 42.080447
2 5 16.339610 16.339610
2 6 4.312265 4.312265
2 7 35.155797 35.155797
2 8 15.833003 15.833003
3 7 33.735160 33.735160
4 6 44.822535 44.822535
5 6 18.565935 18.565935
6 7 10.205390 10.205390
