9 21 0 650 551 0 0
25 62 0.720237
15 42 43.882565
65 24 20.288705
86 69 6.955168
32 34 33.413190
20 77 6.654561
69 90 29.032258
1 22 2.983184
74 81 14.200262
0 1 8.403272 8.403272
0 2 20.307016 20.307016
0 3 31.609546 31.609546
0 4 32.709738 32.709738
0 5 15.459151 15.459151
0 6 28.098392 28.098392
0 8 30.117191 30.117191
1 2 28.296762 28.296762
1 3 7.875301 7.875301
1 5 28.327280 28.327280
1 7 32.619709 32.619709
1 8 35.377056 35.377056
2 4 21.523179 21.523179
2 6 48.307749 48.307749
2 8 35.126804 35.126804
3 6 3.767510 3.767510
4 5 35.879086 35.879086
4 6 26.305429 26.305429
5 6 41.587573 41.587573
5 7 19.136631 19.136631
6 8 40.021973 40.021973
