9 16 0 1300 890 0 0
13 75 46.903897
19 6 3.314310
31 11 24.083682
29 69 1.817377
39 57 48.077334
3 68 48.170415
14 45 28.337962
59 9 1.121555
70 72 48.522904
0 1 20.616779 20.616779
0 2 4.382458 4.382458
0 3 39.582507 39.582507
0 7 30.886258 30.886258
0 8 47.811823 47.811823
1 3 48.907437 48.907437
1 5 13.794366 13.794366
1 6 40.342418 40.342418
1 7 39.402448 39.402448
1 8 27.510910 27.510910
2 4 32.393872 32.393872
2 6 27.224036 27.224036
2 7 0.412000 0.412000
2 8 31.943724 31.943724
3 4 4.301584 4.301584
4 5 49.708548 49.708548
