9 20 0 3520 303 0 0
3 87 33.346049
29 57 28.171636
57 37 26.300851
92 42 0.546281
59 53 41.772210
52 70 4.832606
16 75 31.200598
50 13 39.526048
37 77 31.298257
0 2 37.385174 37.385174
0 3 1.905881 1.905881
0 4 18.692587 18.692587
0 5 47.851497 47.851497
0 7 23.429060 23.429060
0 8 49.380474 49.380474
1 2 36.349071 36.349071
1 6 11.067537 11.067537
2 4 20.087283 20.087283
2 5 26.470229 26.470229
2 6 43.696402 43.696402
2 7 26.827296 26.827296
3 7 7.275613 7.275613
3 8 47.256386 47.256386
4 7 23.393963 23.393963
5 6 30.137028 30.137028
5 8 29.720450 29.720450
6 7 44.190802 44.190802
6 8 42.950224 42.950224
7 8 24.993133 24.993133
