9 19 0 3277 503 0 0
80 71 31.977294
4 64 29.389325
40 6 16.489151
44 20 19.188513
7 32 3.463851
74 59 10.356456
86 10 35.140538
15 26 41.773736
87 89 3.746147
0 1 11.961730 16.081729
0 2 24.608600 34.733116
0 5 14.128544 42.950224
0 6 11.392560 40.409558
0 7 34.662923 41.962951
0 8 38.303781 38.811914
1 2 35.735649 28.965117
1 6 5.085910 26.226081
2 3 25.174718 36.288034
2 4 19.458602 26.953948
2 6 5.001984 47.866756
2 7 21.251564 7.452620
3 6 0.495926 34.087649
3 7 33.274331 26.288644
4 6 11.420026 20.130009
4 7 27.343059 42.974639
5 6 38.944670 49.496445
5 7 17.018647 20.085757
6 8 21.573534 13.350322
