9 25 0 3222 154 0 0
49 64 14.645833
31 36 7.271035
33 71 45.016327
8 1 18.198187
16 27 28.807947
64 38 30.707724
40 54 30.663472
1 29 46.873379
77 91 11.490219
0 1 25.208289 22.504349
0 6 49.409467 1.112400
0 8 25.852229 4.062014
1 3 28.269295 18.108158
1 5 5.214087 0.048830
1 7 23.372600 49.560533
1 8 16.846217 13.347270
2 3 47.004608 48.286386
2 4 14.961699 19.884335
2 5 46.394238 2.284310
2 6 24.301889 30.518509
2 7 13.701285 29.216895
2 8 38.647114 0.646992
3 4 11.954100 38.637959
3 5 35.224464 38.381603
3 7 19.713431 0.378430
4 5 1.628162 40.368358
4 6 16.512040 7.698294
4 7 6.237983 10.838649
5 6 41.210669 4.797510
5 7 13.373211 11.816767
5 8 11.307108 48.489334
6 7 1.759392 18.678854
6 8 35.355693 34.092227
7 8 33.156835 0.727866
