9 21 0 9766 434 0 0
57 73 42.945647
35 6 14.980010
12 85 2.941984
85 41 29.041414
89 59 14.101077
41 73 39.039277
49 49 10.911893
72 23 39.213233
56 31 46.278268
0 1 30.069887 30.069887
0 2 22.956023 22.956023
0 3 7.296976 7.296976
0 4 16.180914 16.180914
0 5 49.189734 49.189734
0 7 45.570238 45.570238
0 8 6.169317 6.169317
1 2 49.871822 49.871822
1 6 44.215217 44.215217
2 4 35.848567 35.848567
2 6 18.138676 18.138676
3 5 48.510697 48.510697
3 7 27.533799 27.533799
3 8 38.164922 38.164922
4 5 30.190435 30.190435
4 7 40.578936 40.578936
4 8 23.842586 23.842586
5 6 47.836238 47.836238
5 7 8.120975 8.120975
5 8 3.404340 3.404340
6 8 10.650960 10.650960
