9 15 0 100 1100 0 0
60 67 47.547838
19 78 28.226569
67 82 9.497360
26 8 21.881771
63 85 10.995819
19 81 7.989746
58 46 25.180822
97 87 30.300302
61 88 20.938749
0 2 7.185583 7.185583
0 6 14.398633 14.398633
0 7 18.477432 18.477432
0 8 36.672567 36.672567
1 3 36.788537 36.788537
1 6 18.263802 18.263802
1 8 27.666555 27.666555
2 4 40.113529 40.113529
2 5 47.067171 47.067171
2 6 43.945128 43.945128
3 6 46.072268 46.072268
3 7 8.897671 8.897671
4 7 19.913327 19.913327
5 8 43.575854 43.575854
6 8 3.268532 3.268532
