9 19 0 4942 2213 0 0
19 38 31.092257
13 20 10.779138
77 71 45.638905
7 92 45.341350
53 8 17.506943
6 37 31.705679
90 87 29.674673
27 26 49.488815
64 68 17.432173
0 1 9.891049 9.891049
0 2 49.194311 49.194311
0 3 5.906858 5.906858
0 5 8.697775 8.697775
0 8 43.018891 43.018891
1 4 16.132084 16.132084
1 6 0.923185 0.923185
2 3 8.163701 8.163701
2 4 32.813501 32.813501
2 5 16.321299 16.321299
2 6 16.121403 16.121403
2 7 6.216620 6.216620
2 8 10.708945 10.708945
3 4 44.456313 44.456313
3 5 31.159398 31.159398
3 8 3.788873 3.788873
4 8 26.805933 26.805933
5 7 42.182684 42.182684
6 8 7.069613 7.069613
