9 24 0 6933 388 0 0
36 79 21.283609
61 14 33.840449
41 60 39.098788
61 83 40.046388
39 83 33.208716
6 72 42.371899
17 18 25.836970
76 37 32.058168
14 11 12.263863
0 1 48.542741 48.542741
0 2 7.745598 7.745598
0 3 22.067934 22.067934
0 4 14.169744 14.169744
0 8 46.910001 46.910001
1 3 19.621876 19.621876
1 4 6.427198 6.427198
1 6 20.442824 20.442824
1 7 35.564745 35.564745
1 8 6.682028 6.682028
2 3 30.930509 30.930509
2 5 47.477645 47.477645
2 6 24.446852 24.446852
2 7 46.646016 46.646016
2 8 23.062838 23.062838
3 4 7.325968 7.325968
3 5 7.712027 7.712027
3 7 23.508408 23.508408
4 6 46.731468 46.731468
4 8 47.711112 47.711112
5 8 10.200812 10.200812
6 7 27.780999 27.780999
6 8 14.835047 14.835047
7 8 21.970275 21.970275
