9 23 0 280 293 0 0
99 9 13.731803
39 66 8.552812
54 83 14.522233
6 1 35.608997
59 44 20.996735
62 47 11.275063
37 39 43.839839
51 40 20.041505
19 97 0.959807
0 2 46.584979 46.584979
0 3 22.319712 22.319712
0 5 21.469771 21.469771
0 6 41.845454 41.845454
0 7 19.989624 19.989624
0 8 37.011322 37.011322
1 2 39.773247 39.773247
1 3 47.236549 47.236549
1 6 26.192511 26.192511
1 7 10.872219 10.872219
1 8 49.363689 49.363689
2 4 19.002350 19.002350
2 5 43.205054 43.205054
2 6 22.768334 22.768334
2 7 14.500870 14.500870
3 4 10.087893 10.087893
3 8 45.100253 45.100253
4 6 2.786340 2.786340
5 6 29.561754 29.561754
5 7 47.497482 47.497482
6 7 48.280282 48.280282
6 8 14.120914 14.120914
7 8 27.982421 27.982421
