9 18 0 8275 1573 0 0
71 76 30.733665
33 32 31.499680
27 32 14.629048
95 19 21.268349
15 34 40.411084
38 3 47.532579
17 67 4.440443
86 9 11.513108
58 96 26.277963
0 1 17.821284 17.821284
0 3 31.463057 31.463057
0 4 18.962676 18.962676
0 5 23.438215 23.438215
1 2 13.234352 13.234352
1 3 25.176244 25.176244
1 5 23.622852 23.622852
1 7 42.651143 42.651143
2 3 33.576464 33.576464
2 4 38.688314 38.688314
2 5 43.040254 43.040254
2 8 44.053468 44.053468
3 5 8.001953 8.001953
3 6 2.804651 2.804651
4 5 8.282723 8.282723
5 7 18.485061 18.485061
6 8 23.181860 23.181860
7 8 32.235176 32.235176
